STATEFP,COUNTYFP,COUNAME,STNAME,POPULATION,LATITUDE,LONGITUDE
72,019,Barranquitas,Puerto Rico,28983,+18.203009,-066.311406
72,021,Bayamón,Puerto Rico,185187,+18.372940,-066.168187
72,023,Cabo Rojo,Puerto Rico,47158,+18.070386,-067.156738
72,025,Caguas,Puerto Rico,127244,+18.226891,-066.045972
72,027,Camuy,Puerto Rico,32827,+18.444506,-066.863259
72,029,Canóvanas,Puerto Rico,42337,+18.359601,-065.895249
72,031,Carolina,Puerto Rico,154815,+18.392727,-065.971732
72,033,Cataño,Puerto Rico,23155,+18.436657,-066.141417
72,035,Cayey,Puerto Rico,41652,+18.119389,-066.150454
72,037,Ceiba,Puerto Rico,11307,+18.262878,-065.656285
72,039,Ciales,Puerto Rico,16984,+18.314892,-066.493664
72,041,Cidra,Puerto Rico,39970,+18.171979,-066.151298
72,043,Coamo,Puerto Rico,34668,+18.078888,-066.361654
72,045,Comerío,Puerto Rico,18883,+18.226917,-066.223805
72,047,Corozal,Puerto Rico,34571,+18.316520,-066.322897
72,049,Culebra,Puerto Rico,1792,+18.311911,-065.301885
72,051,Dorado,Puerto Rico,35879,+18.440335,-066.284058
72,053,Fajardo,Puerto Rico,32124,+18.327234,-065.656969
72,054,Florida,Puerto Rico,11692,+18.368416,-066.563073
72,055,Guánica,Puerto Rico,13787,+17.985564,-066.912035
72,057,Guayama,Puerto Rico,36614,+17.981079,-066.120144
72,059,Guayanilla,Puerto Rico,17784,+18.032730,-066.793032
72,061,Guaynabo,Puerto Rico,89780,+18.366345,-066.113295
72,063,Gurabo,Puerto Rico,40622,+18.253807,-065.979538
72,065,Hatillo,Puerto Rico,38486,+18.440804,-066.797657
72,067,Hormigueros,Puerto Rico,15654,+18.141179,-067.120847
72,069,Humacao,Puerto Rico,50896,+18.141972,-065.816921
72,071,Isabela,Puerto Rico,42943,+18.473708,-067.018163
72,073,Jayuya,Puerto Rico,14779,+18.216630,-066.593669
72,075,Juana Díaz,Puerto Rico,46538,+18.040776,-066.503885
72,077,Juncos,Puerto Rico,37012,+18.223898,-065.913785
72,079,Lajas,Puerto Rico,23334,+18.032554,-067.046992
72,081,Lares,Puerto Rico,28105,+18.293906,-066.870739
72,083,Las Marías,Puerto Rico,8874,+18.242125,-066.993323
72,085,Las Piedras,Puerto Rico,35180,+18.180422,-065.873796
72,087,Loíza,Puerto Rico,23693,+18.418901,-065.869088
72,089,Luquillo,Puerto Rico,17781,+18.361491,-065.723304
72,091,Manatí,Puerto Rico,39492,+18.427989,-066.482736
72,093,Maricao,Puerto Rico,4755,+18.176418,-066.955125
72,095,Maunabo,Puerto Rico,10589,+18.010392,-065.904690
72,097,Mayagüez,Puerto Rico,73077,+18.200407,-067.132661
72,099,Moca,Puerto Rico,37460,+18.380886,-067.083785
72,101,Morovis,Puerto Rico,28727,+18.328822,-066.412994
72,103,Naguabo,Puerto Rico,23386,+18.218695,-065.749375
72,105,Naranjito,Puerto Rico,29241,+18.292637,-066.251108
72,107,Orocovis,Puerto Rico,21434,+18.222018,-066.406737
72,109,Patillas,Puerto Rico,15985,+18.007498,-066.004590
72,111,Peñuelas,Puerto Rico,20399,+18.058586,-066.722282
72,113,Ponce,Puerto Rico,137491,+18.021750,-066.616993
72,115,Quebradillas,Puerto Rico,23638,+18.454550,-066.927360
72,117,Rincón,Puerto Rico,15187,+18.334123,-067.233645
72,119,Río Grande,Puerto Rico,47060,+18.367271,-065.827512
72,121,Sabana Grande,Puerto Rico,22729,+18.070416,-066.950547
72,123,Salinas,Puerto Rico,25789,+17.991105,-066.260357
72,125,San Germán,Puerto Rico,31879,+18.096123,-067.041209
72,127,San Juan,Puerto Rico,342259,+18.401963,-066.056207
72,129,San Lorenzo,Puerto Rico,37693,+18.171583,-065.972121
72,131,San Sebastián,Puerto Rico,39345,+18.335187,-066.982212
72,133,Santa Isabel,Puerto Rico,20281,+17.989220,-066.394622
72,135,Toa Alta,Puerto Rico,66852,+18.367369,-066.229556
72,137,Toa Baja,Puerto Rico,75293,+18.429333,-066.201719
72,139,Trujillo Alto,Puerto Rico,67740,+18.350720,-066.008142
72,141,Utuado,Puerto Rico,28287,+18.268678,-066.707197
72,143,Vega Alta,Puerto Rico,35395,+18.423353,-066.331592
72,145,Vega Baja,Puerto Rico,54414,+18.439692,-066.399082
72,147,Vieques,Puerto Rico,8249,+18.134221,-065.448953
72,149,Villalba,Puerto Rico,22093,+18.123806,-066.486557
72,151,Yabucoa,Puerto Rico,30426,+18.068957,-065.885852
72,153,Yauco,Puerto Rico,34172,+18.043328,-066.859541
